product,answer_option,label,review_len,Rn,Rp,Rs,Rc,Rd,Rsc
Shelcal,Getting in lesser price outside,1,5,0.21870738682840027,0.0,0.275,0.008038585209003215,0.0,0.0
Shelcal,Helps to keep my calcium levels upto date,1,8,0.7834666861804696,0.0,0.0,0.012861736334405145,0.0,0.3818
Shelcal,Good medicine for calcium,1,4,0.7617220075874762,0.7,0.6000000000000001,0.006430868167202572,0.0,0.4404
Shelcal,Very useful,0,2,0.0,0.39,0.0,0.003215434083601286,0.0,0.4927
Shelcal,Dr prescribed it so using it,1,6,0.0,0.0,0.0,0.008038585209003215,0.0,0.0
Shelcal,Good packing,0,2,0.6644851457224117,0.7,0.6000000000000001,0.003215434083601286,1.0,0.4404
Shelcal,quick delivery and discount,0,4,0.5771945717184691,0.3333333333333333,0.5,0.006430868167202572,1.0,0.0
Shelcal,Disount packing,0,2,0.412065723298459,0.0,0.0,0.003215434083601286,1.0,0.0
Shelcal,We are getting 15% discount for this medicine from local medical Shop,0,12,0.4380630768685151,0.0,0.0,0.01929260450160772,1.0,0.0
Shelcal,Dislike,0,1,0.0,0.0,0.0,0.001607717041800643,0.0,-0.3818
Shelcal,Normal supply,0,2,0.5,0.15,0.6499999999999999,0.003215434083601286,1.0,0.0
Shelcal,Effectiveness.,0,1,1.0,0.0,0.0,0.001607717041800643,0.0,0.0
Shelcal,All good,0,2,0.0,0.7,0.6000000000000001,0.003215434083601286,0.0,0.4404
Shelcal,Useful for bones,1,3,0.5,0.3,0.0,0.00482315112540193,0.0,0.4404
Shelcal,IT IS FOR MY WIFE AS PRESCRIBED BY THE DOCTOR. NOTHING TO SAY ABOUT IT,0,15,0.33422387297970235,0.0,0.0,0.022508038585209004,0.0,0.0
Shelcal,Same brand,0,2,1.0,0.0,0.125,0.003215434083601286,0.0,0.0
Shelcal,Ok good,0,2,0.0,0.6,0.55,0.003215434083601286,0.0,0.6249
Shelcal,It works as claimed,1,4,0.0,0.0,0.0,0.006430868167202572,0.0,0.0
Shelcal,The manufacturing date is 6months old! You should provide fresh strip of shelcal with recent manufacturing date!,0,17,0.9007192033490505,0.14166666666666666,0.31666666666666665,0.02572347266881029,0.0,0.4374
Shelcal,great buy it now.,1,4,0.0,0.8,0.75,0.006430868167202572,0.0,0.6249
Shelcal,big size,0,2,0.4832584231497668,0.0,0.1,0.003215434083601286,0.0,0.0
Shelcal,Liked.,0,1,0.0,0.6,0.8,0.001607717041800643,0.0,0.4215
Shelcal,Nothing special. This is a medication my wife is regularly taking.,1,11,0.4165181934228458,0.17857142857142858,0.32417582417582413,0.01607717041800643,1.0,-0.3089
Shelcal,I liked it,1,3,0.0,0.6,0.8,0.00482315112540193,1.0,0.4215
Shelcal,Good for health,1,3,0.7153228907489373,0.7,0.6000000000000001,0.00482315112540193,0.0,0.4404
Shelcal,Using it more than 3 years,1,6,1.0,0.5,0.5,0.00964630225080386,1.0,0.0
Shelcal,Good tablet,0,2,0.6227040621659736,0.7,0.6000000000000001,0.003215434083601286,0.0,0.4404
Shelcal,Delivery as usual,0,3,0.3672832606092407,-0.25,0.25,0.00482315112540193,1.0,0.0
Shelcal,Getting relef in toe pain,1,5,0.7844300908834025,0.0,0.0,0.008038585209003215,0.0,-0.5106
Shelcal,It is run of a mill product. Nothing special.,1,9,0.4696540792016176,0.35714285714285715,0.5714285714285714,0.014469453376205787,1.0,-0.3089
Shelcal,It's good to have maintain calcium deficiency,1,7,0.47846290722104085,0.7,0.6000000000000001,0.011254019292604502,0.0,0.4404
Shelcal,Thanks,0,1,1.0,0.2,0.2,0.001607717041800643,0.0,0.4404
Shelcal,Calcium supplements are most post menopausal,1,6,0.6809372660824955,0.5,0.5,0.00964630225080386,0.0,0.0
Shelcal,You have sent wrong qty and missed one item which I never expected even after sending typed list in English,0,20,0.2986775712915424,-0.15,0.43333333333333335,0.03215434083601286,1.0,-0.6486
Shelcal,Shelcal is good calcium tablets.I take it daily regularly.,1,9,0.27162212453698054,0.2333333333333333,0.22564102564102564,0.014469453376205787,0.0,0.4404
Shelcal,"Usual, genuine medicine",0,3,0.28184174768568526,0.07500000000000001,0.375,0.00482315112540193,1.0,0.0
Shelcal,Good calcium substitute,1,3,0.8002358218051387,0.7,0.6000000000000001,0.00482315112540193,0.0,0.4404
Shelcal,Good,0,1,0.0,0.7,0.6000000000000001,0.001607717041800643,0.0,0.4404
Shelcal,Calcium boosting,0,2,0.32543286867371607,0.0,0.0,0.003215434083601286,0.0,0.34
Shelcal,Good,0,1,0.0,0.7,0.6000000000000001,0.001607717041800643,0.0,0.4404
Shelcal,This order was delivered timely as compared to other order which took more than 10 days to deliver,0,18,0.6175172629408149,0.1875,0.4375,0.02572347266881029,1.0,0.0
Shelcal,Not much effective,1,3,0.0,-0.3,0.8,0.00482315112540193,0.0,-0.3724
Shelcal,Very usefull,0,2,0.0,0.2,0.3,0.003215434083601286,0.0,0.0
Shelcal,It’s a prescribed medicine to my mom.,1,7,0.6380888102690622,0.0,0.0,0.011254019292604502,1.0,0.0
Shelcal,Why don't you use local shops as delivery partner. It's preposterous that in today's day and age we need to wait ONE FREAKING WEEK FOR DELIVERY,0,26,0.6252399254805499,0.0,0.0,0.04180064308681672,1.0,-0.5473
Shelcal,Nothing to say.,1,3,0.0,0.0,0.0,0.00482315112540193,0.0,0.0
Shelcal,Packing quality,0,2,0.510230730837743,0.0,0.0,0.003215434083601286,1.0,0.0
Shelcal,It is ok,0,3,0.0,0.5,0.5,0.00482315112540193,0.0,0.296
Shelcal,Very delayed delivery and if we wish to cancel they are not refunding the money instead adding it to their wallet which is not at all useful.,0,27,0.26820748680409306,0.25,0.15,0.04019292604501608,1.0,-0.4402
Shelcal,Didn't dislike anything,0,3,0.0,0.0,0.0,0.00482315112540193,0.0,0.2924
Shelcal,Delivery is slow,0,3,0.33132059810840164,-0.30000000000000004,0.39999999999999997,0.00482315112540193,1.0,0.0
Shelcal,Good source of Calcium and Vitamin D3,1,7,0.3578122604510849,0.7,0.6000000000000001,0.011254019292604502,0.0,0.6249
Shelcal,very useful product,1,3,0.45460265486658485,0.39,0.0,0.00482315112540193,0.0,0.4927
Shelcal,I like very much,0,4,0.0,0.26,0.26,0.006430868167202572,1.0,0.3612
Shelcal,Same as my previous reply,0,5,0.5,-0.08333333333333333,0.14583333333333331,0.008038585209003215,0.0,0.0
Shelcal,Speedy supply,0,2,0.48740046707561524,0.0,0.0,0.003215434083601286,1.0,0.0
Shelcal,Good package,0,2,0.7386142676764017,0.7,0.6000000000000001,0.003215434083601286,1.0,0.4404
Shelcal,The delivery experience was very good and quick.,0,8,0.5582011557832105,0.6216666666666666,0.6400000000000001,0.012861736334405145,1.0,0.4927
Shelcal,Quick delivery,0,2,0.3889379331249854,0.3333333333333333,0.5,0.003215434083601286,1.0,0.0
Shelcal,Feeling better,0,2,0.0,0.5,0.5,0.003215434083601286,0.0,0.5267
Shelcal,Timely delivery with less price,0,5,0.6107885181351271,-0.16666666666666666,0.06666666666666667,0.008038585209003215,1.0,0.0
Shelcal,I like the home delivery service is very good.,0,9,0.6959814760690972,0.9099999999999999,0.7800000000000001,0.014469453376205787,1.0,0.6901
Shelcal,Doctor's advice,0,2,0.6031364684571473,0.0,0.0,0.003215434083601286,0.0,0.0
Shelcal,like it,0,2,0.0,0.0,0.0,0.003215434083601286,0.0,0.3612
Shelcal,Delivery timing,0,2,1.0,0.0,0.0,0.003215434083601286,1.0,0.0
Shelcal,Cheap but good,1,3,0.0,0.55,0.65,0.00482315112540193,0.0,0.5927
Shelcal,Very effective tablet for artho problem,1,6,0.4586052094948998,0.78,1.0,0.00964630225080386,0.0,0.1761
Shelcal,Haddi lohe ke khambe ki tarah majbut hogai meri shelcal-500 kha kar. Itni mazbut ki ab train bhi mere upar sai nikal jaye to bhe mer haddi nahi tutegi. Takat itni achuki hai parvat 1 ungli par utha sakta hu,0,40,0.13513513513513511,-0.5,0.5,0.06270096463022508,1.0,0.0
Shelcal,it was good,1,3,0.0,0.7,0.6000000000000001,0.00482315112540193,0.0,0.4404
Shelcal,good medicine,0,2,0.6470845066463808,0.7,0.6000000000000001,0.003215434083601286,0.0,0.4404
Shelcal,Nothing,0,1,0.0,0.0,0.0,0.001607717041800643,0.0,0.0
Shelcal,Good supplement,0,2,0.6381960837371593,0.7,0.6000000000000001,0.003215434083601286,0.0,0.4404
Shelcal,I take it occasionally so my experience is so so.,1,10,0.4832584231497668,0.0,0.125,0.014469453376205787,1.0,0.0
Shelcal,Punctuality price,0,2,1.0,0.0,0.0,0.003215434083601286,0.0,0.0
Shelcal,Fast delivery,0,2,0.3889379331249854,0.2,0.6,0.003215434083601286,1.0,0.0
Shelcal,Quick service,0,2,0.46551333597181244,0.3333333333333333,0.5,0.003215434083601286,1.0,0.0
Shelcal,Vitamin,0,1,1.0,0.0,0.0,0.001607717041800643,0.0,0.296
Shelcal,Value for money,1,3,1.0,0.0,0.0,0.00482315112540193,0.0,0.34
Shelcal,We needed more discount.,0,4,0.38945859641406644,0.5,0.5,0.006430868167202572,1.0,0.0
Shelcal,Good for calcium deficiency.,1,4,0.7782602099910646,0.7,0.6000000000000001,0.006430868167202572,0.0,0.4404
Shelcal,Rapid delivery..n good discount,0,4,0.43975618762842733,0.7,0.6000000000000001,0.006430868167202572,1.0,0.4404
Shelcal,this is good for calcium.,1,5,0.576851967823941,0.7,0.6000000000000001,0.008038585209003215,0.0,0.4404
Shelcal,Good product,1,2,0.6470845066463808,0.7,0.6000000000000001,0.003215434083601286,0.0,0.4404
Shelcal,Good deals,0,2,0.7386142676764017,0.7,0.6000000000000001,0.003215434083601286,0.0,0.4404
Shelcal,Satisfied..no complaints yet..,1,3,0.5167415768502333,0.0,0.0,0.00482315112540193,0.0,-0.4019
Shelcal,Good product,0,2,0.6470845066463808,0.7,0.6000000000000001,0.003215434083601286,0.0,0.4404
Shelcal,Gud for bones,1,3,1.0,0.0,0.0,0.00482315112540193,0.0,0.0
Shelcal,Best Calcium supplement.,1,3,0.42739437774727596,1.0,0.3,0.00482315112540193,0.0,0.6369
Shelcal,Less discount,0,2,1.0,-0.16666666666666666,0.06666666666666667,0.003215434083601286,1.0,0.0
Shelcal,Great taste,0,2,0.5293163742540249,0.8,0.75,0.003215434083601286,0.0,0.6249
Shelcal,All was good in perfect condition,1,6,0.4293233396840314,0.85,0.8,0.00964630225080386,0.0,0.765
Shelcal,It is good,1,3,0.0,0.7,0.6000000000000001,0.00482315112540193,0.0,0.4404
Shelcal,Good packaging,0,2,0.6932553038669396,0.7,0.6000000000000001,0.003215434083601286,1.0,0.4404
Shelcal,Good service,0,2,0.6570494654330623,0.7,0.6000000000000001,0.003215434083601286,1.0,0.4404
Shelcal,Easy way to get medicine at your door step...,0,9,0.8040522732358244,0.43333333333333335,0.8333333333333334,0.014469453376205787,0.0,0.4404
Shelcal,Good product,0,2,0.6470845066463808,0.7,0.6000000000000001,0.003215434083601286,0.0,0.4404
Shelcal,delivered on time.with discount,0,4,0.3992334920786538,0.0,0.0,0.006430868167202572,1.0,0.0
Shelcal,Good for diabetes,1,3,0.7386142676764017,0.7,0.6000000000000001,0.00482315112540193,0.0,0.4404
Shelcal,Effective,0,1,0.0,0.6,0.8,0.001607717041800643,0.0,0.4767
Shelcal,Very low performance,1,3,0.5167415768502333,0.0,0.39,0.00482315112540193,0.0,-0.3384
Shelcal,They are good for older persons,1,6,0.44248560278180216,0.4333333333333333,0.4666666666666667,0.00964630225080386,0.0,0.4404
Shelcal,"NOT NOW,MAY GIVE FEEDBACK AFTER SEEING EFFECTS.",0,7,0.3333333333333333,0.0,0.0,0.011254019292604502,0.0,0.0
Shelcal,Always dependable,0,2,0.0,0.0,0.0,0.003215434083601286,0.0,0.0
Shelcal,The product is genuine.,0,4,0.4479061624034566,0.4,0.5,0.006430868167202572,1.0,0.0
Shelcal,I didn't get on time,0,5,1.0,0.0,0.0,0.008038585209003215,1.0,0.0
Shelcal,For my wife as prescribed by the Doctor to take care of calcium deficiency,1,14,0.6723398669179238,0.0,0.0,0.022508038585209004,0.0,0.4939
Shelcal,perfect for calcium requirement,1,4,0.6250606098221037,1.0,1.0,0.006430868167202572,0.0,0.5719
Shelcal,Discount rate very low other outside market,0,7,0.5444463220937147,-0.041666666666666664,0.27166666666666667,0.011254019292604502,1.0,-0.3384
Shelcal,Speed of delivery and Discount,0,5,1.0,0.0,0.0,0.008038585209003215,1.0,0.0
Shelcal,I am like it and also happy with the discount,0,10,0.2802952152868653,0.8,1.0,0.01607717041800643,1.0,0.7351
Shelcal,Cooperation and fast supply,0,4,0.7081897799292284,0.2,0.6,0.006430868167202572,1.0,0.0
Shelcal,So far no side effects noticed,1,6,0.3186161904741436,0.1,1.0,0.00964630225080386,0.0,-0.3566
Shelcal,Excellent tablet,0,2,0.4286655894439768,1.0,1.0,0.003215434083601286,0.0,0.5719
Shelcal,liked packing and delivery.,0,4,0.67836506804911,0.6,0.8,0.006430868167202572,1.0,0.4215
Shelcal,Vit D with Calcium,1,4,0.3403076230849928,0.0,0.0,0.006430868167202572,1.0,0.0
Shelcal,Like,0,1,0.0,0.0,0.0,0.001607717041800643,0.0,0.3612
Shelcal,please arrange immediately.Its very essential,0,5,0.0,0.0,0.39,0.008038585209003215,0.0,0.3182
Shelcal,"Good , it reduces deficiency of calcium ",1,7,0.47846290722104085,0.7,0.6000000000000001,0.011254019292604502,1.0,0.4404
Shelcal,Cheaper and better,1,3,0.0,0.5,0.5,0.00482315112540193,0.0,0.4404
Shelcal,Results are not upto the mark,1,6,0.6666666666666666,0.0,0.0,0.00964630225080386,0.0,0.0
Shelcal,size of tablet,0,3,1.0,0.0,0.0,0.00482315112540193,0.0,0.0
Shelcal,I like Shelcal - 500 Tablet and using it for quite a long time. It is very suitable for me.,0,20,0.17773680516680337,0.3325,0.6875,0.03054662379421222,1.0,0.3612
Shelcal,Andorra exp.,0,2,0.5,0.0,0.0,0.003215434083601286,0.0,0.0
Shelcal,All good,0,2,0.0,0.7,0.6000000000000001,0.003215434083601286,0.0,0.4404
Shelcal,Good,0,1,0.0,0.7,0.6000000000000001,0.001607717041800643,0.0,0.4404
Shelcal,Better rates in the market,1,5,0.6539735414420275,0.5,0.5,0.008038585209003215,0.0,0.4404
Shelcal,Advised by doctor,1,3,0.4438648763615613,0.0,0.0,0.00482315112540193,0.0,0.0
Shelcal,Discount is very less,0,4,1.0,-0.21666666666666667,0.08666666666666667,0.006430868167202572,1.0,0.0
Shelcal,Fast delivery with good packaging,0,5,0.5335590415019055,0.44999999999999996,0.6000000000000001,0.008038585209003215,1.0,0.4404
Shelcal,Good source of calcium,1,4,0.7949134794571587,0.7,0.6000000000000001,0.006430868167202572,0.0,0.4404
Shelcal,Satisfactory,0,1,0.0,0.0,0.0,0.001607717041800643,0.0,0.3612
Shelcal,Rated good to treat calcium and vitamin deficiency.,1,8,0.49419544005629557,0.7,0.6000000000000001,0.012861736334405145,0.0,0.7783
Shelcal,Good,0,1,0.0,0.7,0.6000000000000001,0.001607717041800643,0.0,0.4404
Shelcal,product is ok.,1,3,0.4218630161391739,0.5,0.5,0.00482315112540193,0.0,0.0
Shelcal,Nothing Variable,0,2,1.0,0.0,0.0,0.003215434083601286,0.0,0.0
Shelcal,Delivery so lately...,0,3,0.33132059810840164,-0.3,0.6,0.00482315112540193,1.0,0.0
Shelcal,Right choice,0,2,0.5125995329243846,0.2857142857142857,0.5357142857142857,0.003215434083601286,0.0,0.0
Shelcal,Good as calcium supplement,1,4,0.757703057730812,0.7,0.6000000000000001,0.006430868167202572,0.0,0.4404
Shelcal,very expensive. will never buy now. first price is more secondly other chemists r offering much much more than u. i have been cheated,0,24,0.26991295081717603,0.095,0.5236666666666666,0.03536977491961415,1.0,-0.5106
Shelcal,Good Packing. Genuine Medicines.,0,4,0.0,0.55,0.55,0.006430868167202572,1.0,0.4404
Shelcal,Sweet outer coating is easy to swallow,1,7,0.20198589957934024,0.39166666666666666,0.7416666666666667,0.011254019292604502,0.0,0.7096
Shelcal,Less Discount,0,2,1.0,-0.16666666666666666,0.06666666666666667,0.003215434083601286,1.0,0.0
Shelcal,Muscle ache improved,1,3,0.346113062780889,0.0,0.0,0.00482315112540193,0.0,0.128
Shelcal,"Doctor happy,  patient happy ",0,4,0.0,0.8,1.0,0.006430868167202572,0.0,0.8126
Shelcal,Liked it,0,2,0.0,0.6,0.8,0.003215434083601286,0.0,0.4215
Shelcal,Good,0,1,0.0,0.7,0.6000000000000001,0.001607717041800643,0.0,0.4404
Shelcal,A known medicine for calcium deficiency. Very useful.,1,8,0.5245896291643726,0.39,0.0,0.012861736334405145,1.0,0.4927
Shelcal,Food all,0,2,1.0,0.0,0.0,0.003215434083601286,0.0,0.0
Shelcal,It MFD date and timely delivery.,0,6,0.4184972832010129,0.0,0.0,0.00964630225080386,1.0,0.0
Shelcal,its perfect for vitamin d3,1,5,1.0,1.0,1.0,0.008038585209003215,0.0,0.7096
Shelcal,The new print on the backside,1,6,0.6529650813732659,0.13636363636363635,0.45454545454545453,0.00964630225080386,0.0,0.0
Shelcal,Quality is not good,1,4,0.7153228907489373,-0.35,0.6000000000000001,0.006430868167202572,0.0,-0.3412
Shelcal,Very good item,1,3,0.6996682708002583,0.9099999999999999,0.7800000000000001,0.00482315112540193,0.0,0.4927
Accucheck,I feel product is not original getting very low values,1,10,0.28624732834049127,-0.09375,0.5700000000000001,0.012254901960784314,1.0,-0.0968
Accucheck,Box is low quality,0,4,0.32829965323350796,0.0,0.3,0.004901960784313725,0.0,-0.2732
Accucheck,Rate on app are Rs.799 while print on box are Rs.699,0,11,1.0,0.0,0.0,0.011029411764705883,0.0,0.0
Accucheck,Gave me insta strip,1,4,0.22725298035508193,0.0,0.0,0.004901960784313725,0.0,0.0
Accucheck,Liked the product,0,3,0.44508021817844373,0.6,0.8,0.003676470588235294,0.0,0.4215
Accucheck,Cost should be more competitive,1,5,0.46119829112831706,0.5,0.5,0.006127450980392157,0.0,0.2484
Accucheck,Excellant for blood sugar checkup,0,5,0.44139077763930246,0.0,0.0,0.006127450980392157,0.0,0.0
Accucheck,Street nahin mila Mujhe,1,4,0.75,0.0,0.0,0.004901960784313725,0.0,0.0
Accucheck,I order accucheck instant strip but got different item please replace it what will ido from it,1,17,0.29939421706315156,0.0,0.6333333333333333,0.0196078431372549,1.0,0.4497
Accucheck,i like it,0,3,0.0,0.0,0.0,0.003676470588235294,1.0,0.3612
Accucheck,Excellent service,0,2,0.4330296549759946,1.0,1.0,0.0024509803921568627,1.0,0.5719
Accucheck,nice product. I am using it since last 10 yrs.,1,10,0.6628134888231988,0.3,0.5333333333333333,0.012254901960784314,1.0,0.4215
Accucheck,good,0,1,0.0,0.7,0.6000000000000001,0.0012254901960784314,0.0,0.4404
Accucheck,I like the price and time delivery,0,7,0.724372078011943,0.0,0.0,0.00857843137254902,1.0,0.3612
Accucheck,Good,0,1,0.0,0.7,0.6000000000000001,0.0012254901960784314,0.0,0.4404
Accucheck,I dislike it as i was over charged,0,8,0.0,0.0,0.0,0.00980392156862745,1.0,-0.5267
Accucheck,It is not working please return and  refund my money back,0,11,0.23743422399019962,0.0,0.0,0.013480392156862746,1.0,-0.2411
Accucheck,"Perfect packing and delivery , but price wise it s not so attractive",0,13,0.36717415010611826,0.8333333333333334,0.9666666666666667,0.015931372549019607,1.0,0.3521
Accucheck,Price n delivery n quality,0,5,1.0,0.0,0.0,0.004901960784313725,1.0,0.0
Accucheck,Your Courier partner is misleading and not delivering. Had to struggle with their customer support,0,15,0.427260991202567,0.0,0.0,0.01838235294117647,1.0,-0.3182
Accucheck,"I like it because ,it is very cheap and having more period of expiry",0,14,0.4034696586557441,0.51,0.705,0.01715686274509804,1.0,0.3612
Accucheck,On Dot Service,0,3,0.0,0.0,0.0,0.003676470588235294,1.0,0.0
Accucheck,Mention the manufacturing date and expiry of Accu check in the bill also,0,13,0.7187152493580216,0.0,0.0,0.014705882352941176,1.0,0.0
Accucheck,Too much costly affair.,1,4,0.5166569226443691,0.2,0.2,0.004901960784313725,0.0,-0.1027
Accucheck,I like past delivery,0,4,0.21282532090721226,-0.25,0.25,0.004901960784313725,1.0,0.3612
Accucheck,Correct rejalet,0,2,0.5392912354390924,0.0,0.0,0.0024509803921568627,0.0,0.0
Accucheck,Instant Delivery and Reasonable price!,0,5,0.2218242510201893,0.125,0.6333333333333333,0.006127450980392157,1.0,0.0
Accucheck,For accuracy of Blood sugar monitoring on daily basis,1,9,0.8233328376842491,0.0,0.0,0.011029411764705883,0.0,0.0
Accucheck,Nothing,0,1,0.0,0.0,0.0,0.0012254901960784314,0.0,0.0
Accucheck,Fast delivery,0,2,0.3935956181478197,0.2,0.6,0.0024509803921568627,1.0,0.0
Accucheck,Some of the stripes inside the box is not proper,1,10,0.4642937195673378,0.0,0.1,0.011029411764705883,0.0,0.0
Accucheck,All was well,1,3,0.0,0.0,0.0,0.003676470588235294,0.0,0.2732
Accucheck,It's ok,0,2,0.0,0.5,0.5,0.0024509803921568627,0.0,0.296
Accucheck,Your offered discounted price and fast delivery.,0,7,0.31466491693319165,0.2,0.6,0.00857843137254902,1.0,0.0516
Accucheck,Good,0,1,0.0,0.7,0.6000000000000001,0.0012254901960784314,0.0,0.4404
Accucheck,Timely delivery,0,2,0.38067168774915194,0.0,0.0,0.0024509803921568627,1.0,0.0
Accucheck,"Everything right from placing order to delivery was awesome. However, few strips were non-functional to our utter dismay. So strip quality wasn't totallu up to the mark.",0,27,0.5048688710238248,0.2714285714285714,0.6589285714285714,0.030637254901960783,1.0,0.2516
Accucheck,Nice product and prompt delivery,0,5,0.38132989091235137,0.6,1.0,0.006127450980392157,1.0,0.4215
Accucheck,Very good.,0,2,0.0,0.9099999999999999,0.7800000000000001,0.0024509803921568627,0.0,0.4927
Accucheck,"like , good for sugar check at home",1,8,0.715974013162806,0.7,0.6000000000000001,0.00980392156862745,1.0,0.6597
Accucheck,cost of strips is very high. seems you are taking advantage of the people who use it,0,17,0.5968361984071033,0.20800000000000002,0.702,0.0196078431372549,0.0,0.25
Accucheck,There was no chip in package.....,0,6,1.0,0.0,0.0,0.007352941176470588,0.0,-0.296
Accucheck,Reasonable rates.,0,2,0.5142535024688422,0.2,0.6,0.0024509803921568627,0.0,0.0
Accucheck,It shows quick results,1,4,0.2980849291861555,0.3333333333333333,0.5,0.004901960784313725,0.0,0.0
Accucheck,Nice packaging,0,2,0.5215707804953934,0.6,1.0,0.0024509803921568627,1.0,0.4215
Accucheck,It is medium quality,0,4,0.4320802310483068,0.0,0.0,0.004901960784313725,0.0,0.0
Accucheck,Promt delivery,0,2,0.30543521007658675,0.0,0.0,0.0024509803921568627,1.0,0.0
Accucheck,Box nicely timely delivered. Strips result is perfect,0,8,0.23373412856724354,0.8,1.0,0.00980392156862745,1.0,0.765
Accucheck,"Expiry date is 12/2020,this is very less",0,7,0.5,-0.21666666666666667,0.08666666666666667,0.007352941176470588,1.0,0.0
Accucheck,Good deal and genuine product,0,5,0.5364256435545831,0.55,0.55,0.006127450980392157,1.0,0.4404
Accucheck,good services,0,2,0.6109741189127563,0.7,0.6000000000000001,0.0024509803921568627,1.0,0.4404
Accucheck,It gives immediate results.,1,4,0.28541580845047615,0.0,0.0,0.004901960784313725,0.0,0.0
Accucheck,Speedy Delivery and price,0,4,0.28937600801342306,0.0,0.0,0.004901960784313725,1.0,0.0
Accucheck,Accurate reading,0,2,0.5395991028860141,0.4000000000000001,0.6333333333333334,0.0024509803921568627,0.0,0.0
Accucheck,Good product,0,2,0.54692500680622,0.7,0.6000000000000001,0.0024509803921568627,0.0,0.4404
Accucheck,Good service,0,2,0.6109741189127563,0.7,0.6000000000000001,0.0024509803921568627,1.0,0.4404
Accucheck,Suppliers are cheaters. They supply outdated medicines,0,7,0.6016550075641313,-0.4000000000000001,0.6333333333333334,0.00857843137254902,1.0,-0.4404
Accucheck,"Ok , good",0,3,0.0,0.6,0.55,0.003676470588235294,1.0,0.6249
Accucheck,Price can still be refuced,1,5,0.3649745218866136,0.0,0.0,0.006127450980392157,0.0,0.0
Accucheck,Speed of delivery,0,3,1.0,0.0,0.0,0.003676470588235294,1.0,0.0
Accucheck,Quick dispatch and timely delivery.,0,5,0.4781371132669125,0.3333333333333333,0.5,0.006127450980392157,1.0,0.0
Accucheck,Late delivery,0,2,0.3509579116438888,-0.3,0.6,0.0024509803921568627,1.0,0.0
Accucheck,Its like. Good product,1,4,0.730616912992868,0.7,0.6000000000000001,0.004901960784313725,0.0,0.6597
Accucheck,Its defected peice,1,3,0.5,0.0,0.0,0.003676470588235294,0.0,-0.4019
Accucheck,Good packaging,0,2,0.6668636176028108,0.7,0.6000000000000001,0.0024509803921568627,1.0,0.4404
Accucheck,Description was not clear,1,4,0.0,-0.05000000000000001,0.3833333333333333,0.004901960784313725,0.0,-0.2924
Accucheck,I liked,0,2,0.0,0.6,0.8,0.0024509803921568627,1.0,0.4215
Accucheck,Precise results,0,2,0.40847620209771274,0.4,0.8,0.0024509803921568627,0.0,0.0
Accucheck,"Everything was ok delivery,packing e.t.c just manufacturing date was of 2019 so was in little concerned. That the product is little old.",0,22,0.2830813150427033,0.05625,0.425,0.023284313725490197,0.0,0.296
Accucheck,Timely delivery,0,2,0.38067168774915194,0.0,0.0,0.0024509803921568627,1.0,0.0
Accucheck,Good strip. Keep it up,1,5,0.5662774221071916,0.7,0.6000000000000001,0.006127450980392157,0.0,0.4404
Accucheck,Well packed,0,2,0.0,0.0,0.0,0.0024509803921568627,1.0,0.2732
Accucheck,Like and reasonable price and correct time delivery,0,8,0.4096332650663699,0.2,0.6,0.00857843137254902,1.0,0.3612
Accucheck,No discount given,0,3,0.47507260419786096,0.0,0.0,0.003676470588235294,1.0,-0.296
Accucheck,Item received fast,1,3,0.3894969155123706,0.2,0.6,0.003676470588235294,0.0,0.0
Accucheck,It had only 7 months validity on delivery against one year normal validity.   Your website is bad as it doesn't indicate the expiry before purchase and your executive says they can't send at least ten months validity strips as they are not aware of the same.,0,46,1.1196859326262605,-0.13928571428571426,0.4416666666666666,0.05024509803921569,1.0,-0.5423
Accucheck,Strips not Working at all,1,5,0.40058371771106155,0.0,0.0,0.006127450980392157,0.0,0.0
Accucheck,Latest mfg date,0,3,0.2772078212195629,0.5,0.9,0.003676470588235294,0.0,0.0
Accucheck,The delivery was fast and good. Reason for low rating is payment option on delivery (Card payment on delivery should also be included). Thanks,0,24,1.133892241126012,0.27499999999999997,0.42500000000000004,0.024509803921568627,1.0,0.5719
Accucheck,"Timely delivery, competitive rates, ease of ordering",0,7,0.4924668911587921,0.0,0.0,0.00857843137254902,1.0,0.4939
Accucheck,On time,0,2,1.0,0.0,0.0,0.0024509803921568627,1.0,0.0
Accucheck,You have not given any discount on my order of insulin for which complaint has been lodged but you prefer not to reply. Why to purchase from you. So many other sites are offering same discount,0,36,0.6132934745947916,0.018750000000000003,0.3,0.04044117647058824,1.0,-0.1531
Accucheck,dislike,0,1,1.0,0.0,0.0,0.0012254901960784314,0.0,-0.3818
Accucheck,1year validity. Good packing.,0,4,0.806783980273643,0.7,0.6000000000000001,0.004901960784313725,1.0,0.4404
Accucheck,Calibration takes time.,0,3,0.6599626145090731,0.0,0.0,0.003676470588235294,1.0,0.0
Accucheck,Good quality with long shelf life,1,6,0.7059004499805522,0.32499999999999996,0.5,0.007352941176470588,0.0,0.4404
Accucheck,Dislike due to price too much higher,1,7,0.35157929247352043,0.0625,0.4375,0.00857843137254902,0.0,-0.3818
Accucheck,Nice product,0,2,0.39665008017363845,0.6,1.0,0.0024509803921568627,0.0,0.4215
Accucheck,Working fine.,0,2,0.5514958825479798,0.4166666666666667,0.5,0.0024509803921568627,0.0,0.2023
Accucheck,show E5,0,2,0.0,0.0,0.0,0.0024509803921568627,0.0,0.0
